CHRONIQUE	NOUN	chronique
de	ADP	de
Haynau	ADJ	haunaut
et	CCONJ	et
ès	ADV	en.le
marches	NOUN	marche
à	ADP	à
l'	DET	le
environ	ADP	environ
;	PUNCT	;
et	CCONJ	et
emmenoient	VERB	emmenement
moult	ADV	moult
grosses	ADJ	gros
proies	NOUN	priier
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
assavoir	VERB	assavoir
chevaulx	NOUN	cheval
,	PUNCT	,
vaches	NOUN	vache
,	PUNCT	,
et	CCONJ	et
aultres	PRON	autre
biens	NOUN	bien
et	CCONJ	et
bestailz	NOUN	bestail
.	PUNCT	.
Si	ADV	si
furent	VERB	estre
tost	DET	tost
et	CCONJ	et
radement	VERB	radement
poursievis	NOUN	poursuivre
des	ADP.DET	de.le
gens	NOUN	gens
de	ADP	de
ladicte	DET	ledit
duchesse	NOUN	duchés
.	PUNCT	.
Lesquelz	DET	lequel
en	ADP	en
occirent	VERB	occire
trois	DET	trois
ou	CCONJ	ou
quatre	DET	quatre
en	ADP	en
la	DET	le
place	NOUN	place
,	PUNCT	,
et	CCONJ	et
les	DET	le
aultres	PRON	autre
se	PRON	se
sauvèrent	VERB	sauver
par	ADP	par
force	NOUN	force
de	ADP	de
bien	NOUN	bien
coure	NOUN	core
,	PUNCT	,
réservé	VERB	restrever
deux	DET	deux
qui	PRON	qui
furent	VERB	estre
ratains	NOUN	ratin
et	CCONJ	et
pris	NOUN	prendre
,	PUNCT	,
et	CCONJ	et
menés	VERB	mener
au	ADP.DET	a.le
Quesnoy-le-Conte	ADJ	coseillier
,	PUNCT	,
où	ADV	où
ils	PRON	il
eurent	VERB	avoir
les	DET	le
hateriaulx	ADJ	hatrele
coppés	NOUN	coppé
.	PUNCT	.
Auquel	ADP.DET	a.lequel
lieu	NOUN	lieu
du	ADP.DET	de.le
Quesnoy	PROPN	quesnois
ala	VERB	aler
au	ADP.DET	a.le
giste	NOUN	gésit
ycelle	DET	cil
duchesse	NOUN	duchés
de	ADP	de
Bourgongne	PROPN	bourgogne
,	PUNCT	,
où	ADV	où
estoit	VERB	estre
le	DET	le
duc	NOUN	duc
son	DET	son
mari	NOUN	mari
,	PUNCT	,
à	ADP	à
cuy	PRON	cui
elle	PRON	elle
racompta	VERB	raconter
tout	DET	tout
ce	PRON	ce
qu'	SCONJ	que
elle	PRON	elle
avoit	VERB	avoir
trouvé	VERB	trouver
envers	ADP	envers
le	DET	le
roy	NOUN	roi
de	ADP	de
France	PROPN	france
et	CCONJ	et
ceulx	PRON	cil
qui	PRON	qui
le	DET	le
gouvernoient	VERB	gouverner
.	PUNCT	.
Et	CCONJ	et
pour	ADP	pour
vrai	ADJ	vrai
,	PUNCT	,
la	DET	le
plus	ADV	plus
grand	ADJ	grand
partie	NOUN	partie
des	ADP.DET	de.le
nobles	NOUN	noble
qui	PRON	qui
avoient	VERB	avoir
esté	VERB	être
avec	ADP	avec
elle	PRON	elle
en	ADP	en
ycelui	DET	cil
voiage	NOUN	voiage
,	PUNCT	,
n'	ADV	ne
estoient	VERB	estre
point	NOUN	point
si	ADV	si
françois	NOUN	françois
à	ADP	à
leur	DET	leur
retour	NOUN	retour
qu'	SCONJ	que
ils	PRON	il
estoient	VERB	estre
quand	CCONJ	quand
ils	PRON	il
alèrent	VERB	aler
devers	ADP	devers
le	DET	le
Roy	NOUN	roi
,	PUNCT	,
pour	ADP	pour
aulcunes	DET	aucun
parolles	NOUN	parole
qu'	SCONJ	que
ils	PRON	il
avoient	VERB	avoir
oyes	NOUN	öir
et	CCONJ	et
veues	NOUN	voir
en	ADP	en
yceulz	DET	cil
de	ADP	de
ce	PRON	ce
party	VERB	partir
.	PUNCT	.
Pour	ADP	pour
lesquelz	DET	lequel
rappors	NOUN	rappor
,	PUNCT	,
le	DET	le
dessusdit	NOUN	dessus-dit
duc	NOUN	duc
de	ADP	de
Bourgongne	PROPN	bourgogne
se	PRON	se
pensa	VERB	penser
en	ADP	en
luy	PRON	lui
meisme	ADJ	même
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
en	ADP	en
devisa	VERB	deviser
avec	ADP	avec
aulcuns	DET	aucun
de	ADP	de
son	DET	son
plus	ADV	plus
privé	ADJ	privé
conseil	NOUN	conseil
,	PUNCT	,
que	SCONJ	que
grand	ADJ	grand
besoing	NOUN	besoing
lui	PRON	lui
estoit	VERB	estre
de	ADP	de
luy	PRON	lui
et	CCONJ	et
ses	DET	son
pays	NOUN	pays
tenir	VERB	tenir
seurs	NOUN	ser
et	CCONJ	et
bien	NOUN	bien
garnis	NOUN	garnir
de	ADP	de
gens	NOUN	gens
,	PUNCT	,
considérans	VERB	considérer
que	SCONJ	que
à	ADP	à
peu	ADV	peu
de	ADP	de
occasion	NOUN	occasion
on	PRON	on
seroit	VERB	estre
tost	DET	tost
enclin	NOUN	enclin
de	ADP	de
lui	PRON	lui
faire	VERB	faire
grief	ADJ	grief
ou	CCONJ	ou
dommage	NOUN	dommage
.	PUNCT	.
Nientmains	PROPN	néantime
,	PUNCT	,
si	ADV	si
y	ADV	y
avoit	VERB	avoir
-	PUNCT	-
il	PRON	il
tous	DET	tout
jours	NOUN	jour
des	ADP.DET	de.le
vaillans	ADJ	vaillant
,	PUNCT	,
discrès	NOUN	dire
,	PUNCT	,
prudens	NOUN	prudendre
et	CCONJ	et
saiges	ADJ	sage
hommes	NOUN	homme
,	PUNCT	,
qui	PRON	qui
moult	ADV	moult
désiroient	VERB	desirete
et	CCONJ	et
contendoient	VERB	contenir
de	ADP	de
les	DET	le
tenir	VERB	tenir
en	ADP	en
paix	NOUN	paix
et	CCONJ	et
bonne	ADJ	bon
union	DET	unir
.	PUNCT	.
Et	CCONJ	et
par	ADP	par
espécial	NOUN	épécalité
de	ADP	de
la	DET	le
partie	NOUN	partie
du	ADP.DET	de.le
Roy	NOUN	roi
se	PRON	se
y	ADV	y
employèrent	VERB	employer
l'	DET	le
archevesque	NOUN	archevésque
de	ADP	de
Rains	NOUN	rein
,	PUNCT	,
grand	ADJ	grand
chancelier	VERB	chancelier
de	ADP	de
France	PROPN	france
.	PUNCT	.
Et	CCONJ	et
jà	ADV	jà
soit	VERB	estre
-	PUNCT	-
il	PRON	il
que	SCONJ	que
la	DET	le
dessusdicte	ADJ	dessus-dit
duchesse	NOUN	duchés
de	ADP	de
Bourgongne	PROPN	bourgogne
se	PRON	se
fust	VERB	estre
départie	VERB	departir
de	ADP	de
devers	ADP	devers
le	DET	le
Roy	NOUN	roi
,	PUNCT	,
comme	SCONJ	comme
vous	PRON	vous
avés	VERB	avoir
oy	VERB	öir
ci-devant	ADJ	cindacant
,	PUNCT	,
si	ADV	si
y	ADV	y
avoit	VERB	avoir
-	PUNCT	-
il	PRON	il
,	PUNCT	,
de	ADP	de
jour	NOUN	jour
en	ADP	en
jour	NOUN	jour
,	PUNCT	,
aulcuns	DET	aucun
hommes	NOUN	homme
de	ADP	de
bien	NOUN	bien
alans	VERB	aler
et	CCONJ	et
venans	VERB	venir
de	ADP	de
partie	NOUN	partie
à	ADP	à
aultre	ADJ	autre
pour	ADP	pour
entretenir	VERB	entretenir
et	CCONJ	et
concorder	VERB	concrer
ce	PRON	ce
qui	PRON	qui
ferait	VERB	faire
à	ADP	à
faire	VERB	faire
entre	ADP	entre
eulx	PRON	eux
.	PUNCT	.
Comment	ADV	comment
la	DET	le
forteresce	NOUN	forterement
de	ADP	de
Montagu	NOUN	montagu
,	PUNCT	,
appertenant	NOUN	appertenir
au	ADP.DET	a.le
damoiseau	NOUN	damoiseau
de	ADP	de
Commarcis	NOUN	commarcir
,	PUNCT	,
fut	VERB	être
abatue	VERB	abatre
et	CCONJ	et
désolée	VERB	défoler
par	ADP	par
le	DET	le
commandement	NOUN	commandement
du	ADP.DET	de.le
duc	NOUN	duc
de	ADP	de
Bourgongne	PROPN	bourgogne
.	PUNCT	.
En	ADP	en
oultre	ADP	outre
,	PUNCT	,
messire	NOUN	seignor
Robert	PROPN	robert
de	ADP	de
Salebrusse	PROPN	salüer
,	PUNCT	,
seigneur	NOUN	seigneur
de	ADP	de
Commarcis	NOUN	commarcir
,	PUNCT	,
poursievoit	VERB	poursevoir
très	ADV	très
fort	ADJ	fort
le	DET	le
Roy	NOUN	roi
et	CCONJ	et
ceulz	DET	cil
de	ADP	de
son	DET	son
conseil	NOUN	conseil
pour	ADP	pour
ravoir	VERB	ravoir
la	DET	le
forteresce	NOUN	forterement
de	ADP	de
Montagu	NOUN	montagu
.	PUNCT	.
Lequel	DET	lequel
seigneur	NOUN	seigneur
de	ADP	de
Commarcis	NOUN	commarcir
n'	ADV	ne
estoit	VERB	estre
point	NOUN	point
en	ADP	en
la	DET	le
grace	NOUN	grace
du	ADP.DET	de.le
duc	NOUN	duc
de	ADP	de
Bourgongne	PROPN	bourgogne
,	PUNCT	,
mais	NOUN	mais
l'	DET	le
avoit	VERB	avoir
en	ADP	en
très	ADV	très
grande	ADJ	grand
indignacion	NOUN	indignetion
et	CCONJ	et
hayne	NOUN	haine
pour	ADP	pour
pluiseurs	NOUN	plusieurs
injures	ADJ	injure
qu'	SCONJ	que
il	PRON	il
avoit	VERB	avoir
fait	VERB	faire
en	ADP	en
ses	DET	son
pays	NOUN	pays
,	PUNCT	,
et	CCONJ	et
aussy	ADV	aussi
à	ADP	à
ses	DET	son
gens	NOUN	gens
et	CCONJ	et
subgectz	NOUN	suget
.	PUNCT	.
Et	CCONJ	et
pour	ADP	pour
tant	ADV	tant
ne	ADV	ne
vouloit	VERB	vouloir
consentir	VERB	consentir
pour	ADP	pour
nulle	DET	nul
riens	NOUN	rien
que	SCONJ	que
ycelle	DET	cil
forteresce	NOUN	forterement
luy	PRON	lui
fust	VERB	estre
rendue	VERB	rendre
,	PUNCT	,
ains	ADV	ains
vouloit	VERB	vouloir
qu'	SCONJ	que
elle	PRON	elle
fust	VERB	estre
démolie	NOUN	demolier
et	CCONJ	et
abatue	VERB	abatre
.	PUNCT	.
Et	CCONJ	et
pareillement	ADV	pareillement
le	DET	le
désiroient	VERB	desirete
pluiseurs	NOUN	plusieurs
bonnes	ADJ	bon
villes	NOUN	ville
,	PUNCT	,
comme	SCONJ	comme
Rains	NOUN	rein
,	PUNCT	,
Laon	PROPN	laon
,	PUNCT	,
Saint-Quentin	PROPN	saint-jonce
et	CCONJ	et
aultres	PRON	autre
,	PUNCT	,
pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
de	ADP	de
très	ADV	très
long	NOUN	long
temps	NOUN	temps
gens	NOUN	gens
s'	DET	soi
estoient	VERB	estre
acoustumés	VERB	accoutumer
d'	ADP	de
eulx	PRON	eux
y	ADV	y
tenir	VERB	tenir
.	PUNCT	.
Lesquelz	DET	lequel
moult	ADV	moult
fort	ADJ	fort
avoient	VERB	avoir
travillié	VERB	travaillier
et	CCONJ	et
oppressé	NOUN	pouvoir
par	ADP	par
leurs	DET	leur
courses	NOUN	course
et	CCONJ	et
pilleries	NOUN	piliere
ceulz	DET	cil
desdictes	ADP	desdire
villes	NOUN	ville
et	CCONJ	et
du	ADP.DET	de.le
plat	ADJ	plat
pays	NOUN	pays
à	ADP	à
l'	DET	le
environ	ADP	environ
.	PUNCT	.
Et	CCONJ	et
finablement	NOUN	finablement
la	DET	le
conclusion	NOUN	conclure
fut	VERB	être
telle	DET	tel
,	PUNCT	,
que	SCONJ	que
ceulx	PRON	cil
qui	PRON	qui
estoient	VERB	estre
dedens	ADP	dedans
baillèrent	VERB	bailler
seurté	NOUN	savoir
de	ADP	de
le	DET	le
rendre	VERB	rendre
au	ADP.DET	a.le
Roy	NOUN	roi
,	PUNCT	,
à	ADP	à
l'	DET	le
entrée	NOUN	entrée
du	ADP.DET	de.le
mois	NOUN	mois
de	ADP	de
juing	NOUN	juidier
prochainement	NOUN	prochainement
ensievant	VERB	enseillier
,	PUNCT	,
en	ADP	en
tel	DET	tel
estat	NOUN	état
qu'	SCONJ	que
il	PRON	il
plairoit	VERB	plaire
audit	ADV	à.ledit
duc	NOUN	duc
de	ADP	de
Bourgongne	PROPN	bourgogne
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
assavoir	VERB	assavoir
entière	ADJ	entier
ou	CCONJ	ou
désolée	VERB	défoler
.	PUNCT	.
Et	CCONJ	et
de	ADP	de
ce	PRON	ce
fut	VERB	être
le	DET	le
Roy	NOUN	roi
content	VERB	conter
.	PUNCT	.
Pendant	PROPN	pendant
lequel	DET	lequel
temps	NOUN	temps
,	PUNCT	,
le	DET	le
duc	NOUN	duc
de	ADP	de
Bourgongne	PROPN	bourgogne
fict	VERB	fief
mettre	VERB	mettre
ouvriers	NOUN	ouvrir
en	ADP	en
oeuvre	NOUN	oeuvrer
en	ADP	en
grand	ADJ	grand
nombre	NOUN	nombre
pour	ADP	pour
ycelle	DET	cil
forteresce	NOUN	forterement
abatre	VERB	abatre
et	CCONJ	et
démolir	NOUN	demoulir
.	PUNCT	.
Et	CCONJ	et
ainsy	ADV	ainsi
en	ADP	en
fut	VERB	être
fait	VERB	faire
.	PUNCT	.
Mais	CCONJ	mais
durant	ADJ	durant
le	DET	le
temps	NOUN	temps
dessusdit	NOUN	dessus-dit
,	PUNCT	,
ycelui	DET	cil
damoiseau	NOUN	damoiseau
de	ADP	de
Commarcis	NOUN	commarcir
cuida	VERB	cuidier
trouver	VERB	trouver
aulcuns	DET	aucun
moyens	NOUN	moyen
secrètement	NOUN	sercenter
de	ADP	de
le	DET	le
ravoir	VERB	ravoir
en	ADP	en
sa	DET	son
main	NOUN	main
pour	ADP	pour
argent	NOUN	argent
,	PUNCT	,
à	ADP	à
aulcuns	DET	aucun
de	ADP	de
ceulx	PRON	cil
qui	PRON	qui
l'	DET	le
avoient	VERB	avoir
en	ADP	en
garde	NOUN	garde
.	PUNCT	.
Lesquelx	DET	lequel
furent	VERB	estre
de	ADP	de
ce	PRON	ce
accusés	VERB	accuser
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
ceste	DET	cest
cause	NOUN	cause
prins	NOUN	prendre
,	PUNCT	,
et	CCONJ	et
en	ADP	en
y	ADV	y
eut	VERB	avoir
quatre	DET	quatre
qui	PRON	qui
eurent	VERB	avoir
les	DET	le
hateriaux	ADJ	hatrele
coppés	NOUN	coppé
.	PUNCT	.
Lequel	DET	lequel
en	ADP	en
estoit	VERB	estre
l'	DET	le
un	DET	un
,	PUNCT	,
le	DET	le
prévost	ADJ	prévôt
de	ADP	de
la	DET	le
ville	NOUN	ville
dudit	ADP.DET	de.ledit
Montagu	NOUN	montagu
.	PUNCT	.
Ainsy	ADV	ainsi
et	CCONJ	et
par	ADP	par
telle	DET	tel
manière	NOUN	manière
fut	VERB	être
désolée	VERB	défoler
ycelle	DET	cil
forteresce	NOUN	forterement
,	PUNCT	,
laquelle	DET	lequel
estoit	VERB	estre
scituée	NOUN	suiter
et	CCONJ	et
assise	VERB	asseoir
hault	ADJ	haut
sur	ADP	sur
une	DET	un
montaigne	NOUN	montagne
,	PUNCT	,
en	ADP	en
moult	ADV	moult
fort	ADJ	fort
lieu	NOUN	lieu
.	PUNCT	.
A	ADP	a
l'	DET	le
occasion	NOUN	occasion
de	ADP	de
laquelle	DET	lequel
le	DET	le
pays	NOUN	pays
avoit	VERB	avoir
eu	VERB	avoir
moult	ADV	moult
à	ADP	à
souffrir	VERB	souffrir
,	PUNCT	,
comme	SCONJ	comme
dict	VERB	dire
est	VERB	estre
dessus	ADV	dessus
.	PUNCT	.
Comment	ADV	comment
le	DET	le
roy	NOUN	roi
de	ADP	de
France	PROPN	france
ala	VERB	aler
mettre	VERB	mettre
le	DET	le
siège	NOUN	siège
devant	ADP	devant
la	DET	le
ville	NOUN	ville
de	ADP	de
Creyl	PROPN	crelie
,	PUNCT	,
laquelle	DET	lequel
il	PRON	il
conquist	VERB	conquérir
.	PUNCT	.
Item	X	item
,	PUNCT	,
après	ADV	après
que	SCONJ	que
le	DET	le
roy	NOUN	roi
de	ADP	de
France	PROPN	france
eut	VERB	avoir
sousjourné	VERB	soujourner
par	ADP	par
l'	DET	le
espace	NOUN	espace
d'	ADP	de
un	DET	un
mois	NOUN	mois
ou	CCONJ	ou
environ	ADP	environ
dedens	ADP	dedans
la	DET	le
cité	NOUN	cité
de	ADP	de
Laon	PROPN	laon
,	PUNCT	,
il	PRON	il
se	PRON	se
parti	VERB	partir
de	ADP	de
là	ADV	là
,	PUNCT	,
et	CCONJ	et
par	ADP	par
Soissons	PROPN	soisson
et	CCONJ	et
Noyon	ADJ	noyon
s'	DET	soi
en	ADP	en
ala	VERB	aler
à	ADP	à
Compiengne	PROPN	compignal
,	PUNCT	,
où	ADV	où
il	PRON	il
sousjourna	VERB	soujournage
par	ADP	par
aulcuns	DET	aucun
jours	NOUN	jour
,	PUNCT	,
en	ADP	en
attendant	VERB	attendre
son	DET	son
armée	NOUN	armée
qui	PRON	qui
se	PRON	se
préparoit	VERB	parpret
pour	ADP	pour
aler	VERB	aler
devant	ADP	devant
la	DET	le
ville	NOUN	ville
de	ADP	de
Creyl	PROPN	crelie
.	PUNCT	.
Et	CCONJ	et
non	NOUN	nom
obstant	NOUN	obterd
que	SCONJ	que
Guillemme	PROPN	guillement
de	ADP	de
Flavy	PROPN	falloir
,	PUNCT	,
capitaine	NOUN	capitaine
d'	ADP	de
ycelle	DET	cil
ville	NOUN	ville
de	ADP	de
Compiengne	PROPN	compignal
,	PUNCT	,
euyst	VERB	avoir
son	DET	son
pardon	NOUN	pardon
et	CCONJ	et
rémission	NOUN	remaisir
du	ADP.DET	de.le
Roy	NOUN	roi
,	PUNCT	,
pour	ADP	pour
la	DET	le
mort	NOUN	mort
du	ADP.DET	de.le
seigneur	NOUN	seigneur
du	ADP.DET	de.le
Rieu	NOUN	rieu
,	PUNCT	,
mareschal	NOUN	maréchal
de	ADP	de
France	PROPN	france
,	PUNCT	,
qui	PRON	qui
estoit	VERB	estre
mort	NOUN	mort
en	ADP	en
ses	DET	son
prisons	NOUN	prison
,	PUNCT	,
toutefois	ADV	toutefois
n'	ADV	ne
ala	VERB	aler
il	PRON	il
point	NOUN	point
devers	ADP	devers
le	DET	le
Roy	NOUN	roi
.	PUNCT	.
Mais	CCONJ	mais
par	ADP	par
avant	ADV	avant
sa	DET	son
venüe	VERB	venir
,	PUNCT	,
pour	ADP	pour
la	DET	le
doubte	NOUN	doute
des	ADP.DET	de.le
amis	NOUN	ami
dudit	ADP.DET	de.ledit
seigneur	NOUN	seigneur
mareschal	NOUN	maréchal
,	PUNCT	,
s'	DET	soi
en	ADP	en
ala	VERB	aler
avec	ADP	avec
le	DET	le
seigneur	NOUN	seigneur
d'	ADP	de
Offemont	ADV	offoir
pour	ADP	pour
estre	VERB	estre
plus	ADV	plus
seur	NOUN	soir
de	ADP	de
sa	DET	son
personne	NOUN	personne
.	PUNCT	.
Et	CCONJ	et
lors	ADV	lors
venoient	VERB	venir
gens	NOUN	gens
de	ADP	de
pluiseurs	NOUN	plusieurs
parties	NOUN	partie
dudit	ADP.DET	de.ledit
royaume	NOUN	royaume
de	ADP	de
France	PROPN	france
devers	ADP	devers
le	DET	le
Roy	NOUN	roi
,	PUNCT	,
qui	PRON	qui
par	ADP	par
avant	ADV	avant
avoient	VERB	avoir
esté	VERB	être
mandés	VERB	mander
.	PUNCT	.
Et	CCONJ	et
peu	ADV	peu
de	ADP	de
jours	NOUN	jour
ensievans	VERB	enseler
,	PUNCT	,
se	PRON	se
départy	VERB	departir
ledit	DET	ledit
Roy	NOUN	roi
de	ADP	de
ladicte	DET	ledit
ville	NOUN	ville
de	ADP	de
Compiengne	PROPN	compignal
