pour	ADP	pour
aller	VERB	aller
a	ADP	a
Saincte	ADJ	saint
Katherine	PROPN	catrevoin
du	ADP.DET	de.le
monlt	NOUN	mondle
de	ADP	de
Synay	ADJ	sianme
es	ADP.DET	en.le
desers	ADP	deser
d'	ADP	de
Arrabe	PROPN	arrabe
,	PUNCT	,
ou	CCONJ	ou
gist	VERB	jesir
la	DET	le
plus	ADV	plus
grant	ADJ	grant
partie	NOUN	partie
du	ADP.DET	de.le
corps	NOUN	corps
de	ADP	de
ladicte	DET	ledit
saincte	ADJ	saint
Katherine	PROPN	catrevoin
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
aler	VERB	aler
a	ADP	a
Saint	ADJ	saint
Anthoine	PROPN	antoine
et	CCONJ	et
Saint	ADJ	saint
Pol	PROPN	paul
,	PUNCT	,
premier	ADJ	premier
hermite	NOUN	ermite
es	ADP.DET	en.le
desers	ADP	deser
d'	ADP	de
Egipte	PROPN	egtise
.	PUNCT	.
Premierement	PROPN	premierement
,	PUNCT	,
nous	PRON	nous
venismes	ADJ	venir
d'	ADP	de
Angleure	PROPN	angleser
a	ADP	a
Troyes	PROPN	trois
;	PUNCT	;
de	ADP	de
Troyes	PROPN	trois
a	ADP	a
Chastillon	PROPN	chastille
sur	ADP	sur
Seine	NOUN	seine
;	PUNCT	;
de	ADP	de
Chasteillon	PROPN	chastellier
a	ADP	a
la	DET	le
maison	NOUN	maison
de	ADP	de
Froit	NOUN	froid
Mantel	NOUN	mantel
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Floré	VERB	florer
sur	ADP	sur
Ource	NOUN	orce
;	PUNCT	;
de	ADP	de
Floré	VERB	florer
a	ADP	a
Beaune	PROPN	beaune
;	PUNCT	;
de	ADP	de
Beaune	PROPN	beaune
a	ADP	a
Challon	PROPN	chalon
sur	ADP	sur
la	DET	le
Sone	VERB	soner
;	PUNCT	;
de	ADP	de
Chalon	PROPN	chalon
ou	CCONJ	ou
peage	NOUN	peage
de	ADP	de
Tornus	PROPN	tornoi
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Saint	ADJ	saint
Thivier	NOUN	thiefain
;	PUNCT	;
de	ADP	de
Saint	ADJ	saint
Thivier	NOUN	thiefain
a	ADP	a
Bourc	PROPN	bource
en	ADP	en
Bresse	NOUN	brese
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
au	ADP.DET	a.le
Pont	VERB	pont
d'	ADP	de
Eing	PROPN	aigne
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Rossillon	PROPN	rossillon
.	PUNCT	.
De	ADP	de
Rossillon	PROPN	rossillon
venismes	ADJ	venir
a	ADP	a
Balées	PROPN	balez
;	PUNCT	;
de	ADP	de
Balées	PROPN	balez
a	ADP	a
Pierre	PROPN	piere
Chastel	NOUN	chastel
ou	CCONJ	ou
nous	PRON	nous
passasmes	NOUN	passer
le	DET	le
Rosne	NOUN	rossen
;	PUNCT	;
de	ADP	de
Pierre	PROPN	piere
Chastel	NOUN	chastel
a	ADP	a
Yenain	PROPN	yanneme
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
au	ADP.DET	a.le
Monlt	ADV	monter
du	ADP.DET	de.le
Chat	VERB	chat
;	PUNCT	;
apprès	ADV	après
a	ADP	a
Chambry	PROPN	chambri
en	ADP	en
Savoie	VERB	savoir
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Monlt	ADV	monter
Melian	PROPN	melïens
;	PUNCT	;
apprès	ADV	après
a	ADP	a
Aigue	PROPN	aigue
Belle	ADJ	beau
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
la	DET	le
Chambre	NOUN	chambre
,	PUNCT	,
a	ADP	a
Saint	ADJ	saint
Jehan	PROPN	jean
de	ADP	de
Morienne	ADJ	morir
;	PUNCT	;
apprès	ADV	après
a	ADP	a
Saint	ADJ	saint
Gelin	PROPN	gelin
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Saint	ADJ	saint
Michel	PROPN	michel
;	PUNCT	;
apprès	ADV	après
a	ADP	a
Fourniaux	PROPN	forline
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Lunebourc	NOUN	longuemundre
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
au	ADP.DET	a.le
pié	NOUN	pié
du	ADP.DET	de.le
mont	NOUN	monde
Seny	VERB	senis
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
la	DET	le
Ferriere	ADJ	ferriere
;	PUNCT	;
apprès	ADV	après
a	ADP	a
Suyze	PROPN	suit
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
au	ADP.DET	a.le
pié	NOUN	pié
du	ADP.DET	de.le
dit	VERB	dire
monlt	NOUN	mondle
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Saint	ADJ	saint
Anthony	PROPN	antonoin
,	PUNCT	,
a	ADP	a
Villaines	ADJ	villerie
,	PUNCT	,
a	ADP	a
Monlt	ADV	monter
Callier	PROPN	calier
,	PUNCT	,
a	ADP	a
Lyer	PROPN	lier
en	ADP	en
Pymont	ADV	pimont
.	PUNCT	.
D'	ADP	de
illec	ADV	illuec
venismes	ADJ	venir
a	ADP	a
Ast	VERB	aste
le	DET	le
jeudy	NOUN	jeudi
.XXIXe.	DET	vingt--ble--nd-que
jour	NOUN	jour
dudict	ADP.DET	de.ledit
mois	NOUN	mois
de	ADP	de
juillet	VERB	gillet
,	PUNCT	,
et	CCONJ	et
y	ADV	y
sejournasmes	NOUN	sejourner
demy	ADJ	demi
journée	VERB	journée
.	PUNCT	.
De	ADP	de
Ast	VERB	aste
venismes	ADJ	venir
a	ADP	a
Felisson	NOUN	peillos
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Alixendre	PROPN	alixandre
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Basseguenigne	PROPN	basgeigne
,	PUNCT	,
a	ADP	a
Saint	ADJ	saint
Eleazar	PROPN	elevare
.	PUNCT	.
D'	ADP	de
illec	ADV	illuec
venismes	ADJ	venir
a	ADP	a
Pavye	NOUN	pavis
le	DET	le
sabmedy	NOUN	sambetie
ensuivant	VERB	ensuivre
.XXXJe.	DET	vingt--ble--nd-que
jour	NOUN	jour
de	ADP	de
juillet	VERB	gillet
.	PUNCT	.
Illec	NOUN	illuec
vendismes	NOUN	vendire
nos	PRON	nos
chevaulx	NOUN	cheval
,	PUNCT	,
et	CCONJ	et
y	ADV	y
sejournasmes	NOUN	sejourner
deux	DET	deux
jours	NOUN	jour
.	PUNCT	.
Et	CCONJ	et
illec	ADV	illuec
mesmes	ADJ	même
nous	PRON	nous
louasmes	NOUN	loual
une	DET	un
barque	NOUN	barque
pour	ADP	pour
nous	PRON	nous
mener	VERB	mener
jusques	ADP	jusque
a	ADP	a
Venise	VERB	venir
par	ADP	par
la	DET	le
riviere	NOUN	riviere
du	ADP.DET	de.le
Paust	VERB	paule
qui	PRON	qui
moult	ADV	moult
est	VERB	estre
grosse	ADJ	gros
.	PUNCT	.
DE	ADP	de
PAVYE	VERB	pave
JUSQUES	NOUN	jusque
A	ADP	a
VENISE	NOUN	venir
Nous	PRON	nous
partismes	NOUN	partiement
de	ADP	de
Pavye	NOUN	pavis
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
tresgrosse	NOUN	tressor
,	PUNCT	,
belle	ADJ	beau
et	CCONJ	et
bonne	ADJ	bon
cité	NOUN	cité
,	PUNCT	,
le	DET	le
mardy	NOUN	mardi
ensuivant	VERB	ensuivre
.IIJe.	DET	quetre
jour	NOUN	jour
d'	ADP	de
aoust	NOUN	août
;	PUNCT	;
et	CCONJ	et
entrasmes	NOUN	entresamer
en	ADP	en
ladicte	DET	ledit
barque	NOUN	barque
pour	ADP	pour
venir	VERB	venir
a	ADP	a
Venise	VERB	venir
.	PUNCT	.
Et	CCONJ	et
venismes	ADJ	venir
au	ADP.DET	a.le
giste	NOUN	gésit
cedit	DET	cedit
soir	NOUN	soir
a	ADP	a
Plaisance	PROPN	plaser
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
grande	ADJ	grand
et	CCONJ	et
belle	ADJ	beau
cité	NOUN	cité
;	PUNCT	;
de	ADP	de
Plaisance	PROPN	plaser
a	ADP	a
Cremonna	VERB	cromence
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
cité	NOUN	cité
grande	ADJ	grand
et	CCONJ	et
belle	ADJ	beau
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Peticolle	PROPN	petillete
;	PUNCT	;
après	ADV	après
a	ADP	a
Wastala	PROPN	wastalat
,	PUNCT	,
au	ADP.DET	a.le
Pont	VERB	pont
d'	ADP	de
Ueil	PROPN	aulir
:	PUNCT	:
cedit	DET	cedit
pont	NOUN	pont
est	VERB	estre
tout	DET	tout
de	ADP	de
fust	VERB	estre
et	CCONJ	et
est	VERB	estre
moult	ADV	moult
bel	ADJ	bel
et	CCONJ	et
moult	ADV	moult
fort	ADJ	fort
.	PUNCT	.
Du	ADP.DET	de.le
Pont	VERB	pont
d'	ADP	de
Ueil	PROPN	aulir
a	ADP	a
Briguefort	PROPN	briger
:	PUNCT	:
illec	ADV	illuec
est	VERB	estre
ung	DET	un
autre	ADJ	autre
pont	NOUN	pont
tresfort	NOUN	trefordre
que	SCONJ	que
l'	DET	le
en	ADP	en
appelle	VERB	appeler
le	DET	le
pont	NOUN	pont
de	ADP	de
Mente	ADJ	mentir
,	PUNCT	,
lequel	DET	lequel
est	VERB	estre
tresbel	ADJ	tresble
et	CCONJ	et
tresfort	NOUN	trefordre
,	PUNCT	,
et	CCONJ	et
est	VERB	estre
la	DET	le
premiere	ADJ	premier
entrée	NOUN	entrée
de	ADP	de
la	DET	le
terre	NOUN	terre
de	ADP	de
monseigneur	NOUN	monseigneur
de	ADP	de
Tarante	PROPN	tarner
.	PUNCT	.
Illec	NOUN	illuec
fault	NOUN	falloir
monstrer	VERB	montrer
bullettes	ADJ	bulette
et	CCONJ	et
lettres	NOUN	lettre
.	PUNCT	.
De	ADP	de
Briguefort	PROPN	briger
a	ADP	a
Gouverno	PROPN	gouverneux
,	PUNCT	,
un	DET	un
autre	ADJ	autre
fort	ADJ	fort
chastel	NOUN	chastel
;	PUNCT	;
d'	ADP	de
illec	ADV	illuec
a	ADP	a
Cermeu	VERB	cerme
,	PUNCT	,
ung	DET	un
autre	ADJ	autre
fort	ADJ	fort
passage	NOUN	passage
:	PUNCT	:
et	CCONJ	et
est	VERB	estre
l'	DET	le
entrée	NOUN	entrée
de	ADP	de
la	DET	le
terre	NOUN	terre
de	ADP	de
monseigneur	NOUN	monseigneur
le	DET	le
marquis	VERB	marquis
de	ADP	de
Ferrare	PROPN	ferrer
.	PUNCT	.
D'	ADP	de
illec	ADV	illuec
au	ADP.DET	a.le
pont	NOUN	pont
d'	ADP	de
Escure	NOUN	escurer
:	PUNCT	:
illec	ADV	illuec
fault	NOUN	falloir
monstrer	VERB	montrer
lettres	NOUN	lettre
et	CCONJ	et
prendre	VERB	prendre
bullettes	ADJ	bulette
,	PUNCT	,
et	CCONJ	et
porter	VERB	porter
en	ADP	en
la	DET	le
cité	NOUN	cité
de	ADP	de
Ferrare	PROPN	ferrer
qui	PRON	qui
est	VERB	estre
a	ADP	a
deux	DET	deux
lieues	NOUN	lieue
du	ADP.DET	de.le
rivage	NOUN	rivage
,	PUNCT	,
laquelle	DET	lequel
est	VERB	estre
tresgrosse	NOUN	tressor
et	CCONJ	et
tresbelle	NOUN	tresclair
cité	NOUN	cité
.	PUNCT	.
Du	ADP.DET	de.le
pont	NOUN	pont
d'	ADP	de
Escure	NOUN	escurer
a	ADP	a
Corbe	NOUN	corbe
d'	ADP	de
Essure	NOUN	essure
,	PUNCT	,
et	CCONJ	et
apprès	ADV	après
a	ADP	a
Corbe	NOUN	corbe
d'	ADP	de
Esson	NOUN	esson
.	PUNCT	.
Et	CCONJ	et
par	ADP	par
tous	DET	tout
lesdits	DET	ledit
passages	NOUN	passage
fault	NOUN	falloir
monstrer	VERB	montrer
lettres	NOUN	lettre
et	CCONJ	et
bullettes	ADJ	bulette
,	PUNCT	,
qui	PRON	qui
les	DET	le
a	ADP	a
;	PUNCT	;
et	CCONJ	et
qui	PRON	qui
n'	ADV	ne
a	ADP	a
lettres	NOUN	lettre
de	ADP	de
past	VERB	passer
,	PUNCT	,
sy	ADV	si
faut	VERB	falir
il	PRON	il
payer	VERB	payer
la	DET	le
gabelle	NOUN	gabelle
partout	NOUN	partout
.	PUNCT	.
De	ADP	de
Corbe	NOUN	corbe
d'	ADP	de
Esson	NOUN	esson
a	ADP	a
Cluge	PROPN	cluge
;	PUNCT	;
de	ADP	de
Cluge	PROPN	cluge
a	ADP	a
Venise	VERB	venir
.	PUNCT	.
Nous	PRON	nous
arrivasmes	NOUN	arriver
a	ADP	a
Venise	VERB	venir
le	DET	le
lundi	NOUN	lundi
.IXe.	DET	quatre
jour	NOUN	jour
d'	ADP	de
aoust	NOUN	août
laquelle	DET	lequel
est	VERB	estre
tresexcellante	VERB	tresleveller
,	PUNCT	,
noble	ADJ	noble
,	PUNCT	,
grande	ADJ	grand
et	CCONJ	et
belle	ADJ	beau
cité	NOUN	cité
,	PUNCT	,
toute	DET	tout
assize	VERB	asseoir
en	ADP	en
mer	NOUN	mer
.	PUNCT	.
En	ADP	en
ladite	DET	ledit
cité	NOUN	cité
de	ADP	de
Venise	VERB	venir
a	ADP	a
moult	ADV	moult
de	ADP	de
belles	ADJ	bel
eglises	NOUN	église
,	PUNCT	,
esquelles	ADV	en.lequel
nous	PRON	nous
furent	VERB	estre
monstrées	NOUN	montrer
plusieurs	DET	plusieurs
sainctes	NOUN	saint
reliques	NOUN	relique
,	PUNCT	,
desquelles	DET	de.lequel
les	DET	le
noms	DET	nom
sont	VERB	estre
cy	ADV	ci
apprès	ADV	après
escrips	NOUN	écrire
.	PUNCT	.
Premiers	NOUN	premier
,	PUNCT	,
en	ADP	en
l'	DET	le
eglise	NOUN	église
Saint	ADJ	saint
George	PROPN	garoger
est	VERB	estre
le	DET	le
bras	NOUN	bras
de	ADP	de
monseigneur	NOUN	monseigneur
saint	ADJ	saint
George	PROPN	garoger
;	PUNCT	;
item	VERB	item
,	PUNCT	,
le	DET	le
bras	NOUN	bras
de	ADP	de
madame	NOUN	mademe
saincte	ADJ	saint
Lucie	PROPN	lucier
;	PUNCT	;
item	VERB	item
,	PUNCT	,
les	DET	le
deux	DET	deux
chiefz	NOUN	chief
de	ADP	de
saint	ADJ	saint
Cosme	SCONJ	compse
et	CCONJ	et
saint	ADJ	saint
Damien	NOUN	dame
;	PUNCT	;
item	VERB	item
,	PUNCT	,
le	DET	le
corps	NOUN	corps
de	ADP	de
saint	ADJ	saint
Pol	PROPN	paul
martir	NOUN	martir
,	PUNCT	,
duc	NOUN	duc
de	ADP	de
Bourgongne	PROPN	bourgogne
.	PUNCT	.
Item	X	item
,	PUNCT	,
en	ADP	en
l'	DET	le
eglise	NOUN	église
de	ADP	de
monseigneur	NOUN	monseigneur
Saint	ADJ	saint
Nicolas	PROPN	nicolas
,	PUNCT	,
est	VERB	estre
le	DET	le
bourdon	NOUN	bourdon
de	ADP	de
saint	ADJ	saint
Nicolas	PROPN	nicolas
;	PUNCT	;
item	VERB	item
,	PUNCT	,
ung	DET	un
de	ADP	de
ses	DET	son
gros	ADJ	gros
dans	ADP	dans
;	PUNCT	;
item	VERB	item
,	PUNCT	,
ung	DET	un
de	ADP	de
ses	DET	son
dois	NOUN	dois
;	PUNCT	;
item	VERB	item
,	PUNCT	,
la	DET	le
main	NOUN	main
de	ADP	de
Prophire	NOUN	propripoi
l'	DET	le
evesque	NOUN	évêque
,	PUNCT	,
qui	PRON	qui
baptisa	VERB	baptis
saincte	ADJ	saint
Katherine	PROPN	catrevoin
;	PUNCT	;
item	VERB	item
,	PUNCT	,
la	DET	le
cruche	NOUN	cruche
a	ADP	a
deux	DET	deux
menevelles	NOUN	menelevel
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
de	ADP	de
mette	NOUN	mettre
a	ADP	a
maniere	NOUN	manière
de	ADP	de
voirre	NOUN	voirre
,	PUNCT	,
en	ADP	en
laquelle	DET	lequel
Nostre	DET	notre
Seigneur	NOUN	seigneur
Jhesus	PROPN	jesus
Crist	PROPN	crist
mua	VERB	müer
l'	DET	le
eaue	NOUN	eau
en	ADP	en
vin	NOUN	vin
;	PUNCT	;
item	VERB	item
,	PUNCT	,
les	DET	le
piez	NOUN	pié
de	ADP	de
Marie	PROPN	marie
Egiptienne	PROPN	egtines
;	PUNCT	;
item	VERB	item
,	PUNCT	,
l'	DET	le
oreille	NOUN	oreille
de	ADP	de
saint	ADJ	saint
Pol	PROPN	paul
l'	DET	le
appostre	VERB	apposter
;	PUNCT	;
item	VERB	item
,	PUNCT	,
la	DET	le
pouldre	NOUN	poudre
de	ADP	de
la	DET	le
char	NOUN	char
rostie	VERB	rostier
de	ADP	de
saint	ADJ	saint
Laurent	PROPN	larone
.	PUNCT	.
Item	X	item
,	PUNCT	,
a	ADP	a
Mara	PROPN	marre
,	PUNCT	,
en	ADP	en
l'	DET	le
eglise	NOUN	église
des	ADP.DET	de.le
Innocens	NOUN	innecon
,	PUNCT	,
a	ADP	a
moult	ADV	moult
grant	ADJ	grant
quantité	NOUN	quantité
des	ADP.DET	de.le
os	DET	oser
Innocens	NOUN	innecon
en	ADP	en
une	DET	un
huche	NOUN	huche
.	PUNCT	.
Item	X	item
,	PUNCT	,
a	ADP	a
Saincte	ADJ	saint
Marie	PROPN	marie
Cresequier	PROPN	crécheur
est	VERB	estre
le	DET	le
corps	NOUN	corps
de	ADP	de
saincte	ADJ	saint
Barbe	NOUN	barbe
,	PUNCT	,
vierge	NOUN	vierge
;	PUNCT	;
item	VERB	item
,	PUNCT	,
l'	DET	le
os	DET	oser
de	ADP	de
la	DET	le
cuisse	NOUN	cuisse
de	ADP	de
saint	ADJ	saint
Christofle	PROPN	chrétieux
et	CCONJ	et
l'	DET	le
un	DET	un
de	ADP	de
ses	DET	son
dens	ADP	dens
;	PUNCT	;
item	VERB	item
,	PUNCT	,
l'	DET	le
os	DET	oser
de	ADP	de
l'	DET	le
un	DET	un
des	ADP.DET	de.le
bras	NOUN	bras
saint	ADJ	saint
Laurent	PROPN	larone
;	PUNCT	;
item	VERB	item
,	PUNCT	,
l'	DET	le
os	DET	oser
de	ADP	de
l'	DET	le
un	DET	un
des	ADP.DET	de.le
bras	NOUN	bras
de	ADP	de
saint	ADJ	saint
Jaques	PROPN	jacques
le	DET	le
Petit	ADJ	petit
;	PUNCT	;
item	VERB	item
,	PUNCT	,
le	DET	le
chief	NOUN	chief
de	ADP	de
saincte	ADJ	saint
Sabine	NOUN	saignier
.	PUNCT	.
Item	X	item
,	PUNCT	,
en	ADP	en
l'	DET	le
eglise	NOUN	église
de	ADP	de
Saincte	ADJ	saint
Lucie	PROPN	lucier
est	VERB	estre
le	DET	le
corps	NOUN	corps
de	ADP	de
saincte	ADJ	saint
Lucie	PROPN	lucier
.	PUNCT	.
Item	X	item
,	PUNCT	,
a	ADP	a
Saint	ADJ	saint
Perre	NOUN	père
le	DET	le
Chastel	NOUN	chastel
est	VERB	estre
la	DET	le
pierre	NOUN	piere
sur	ADP	sur
quoy	PRON	quoi
il	PRON	il
fut	VERB	être
lappidés	NOUN	lapit
.	PUNCT	.
Item	X	item
,	PUNCT	,
a	ADP	a
Saincte	ADJ	saint
Marie	PROPN	marie
Celeste	PROPN	celet
est	VERB	estre
la	DET	le
jambe	NOUN	jambe
de	ADP	de
monseigneur	NOUN	monseigneur
saint	ADJ	saint
Laurent	PROPN	larone
le	DET	le
martir	NOUN	martir
.	PUNCT	.
Item	X	item
,	PUNCT	,
a	ADP	a
Saint	ADJ	saint
Zacarie	VERB	accalir
est	VERB	estre
le	DET	le
corps	NOUN	corps
de	ADP	de
saint	ADJ	saint
Zacarie	VERB	accalir
,	PUNCT	,
pere	NOUN	père
de	ADP	de
monseigneur	NOUN	monseigneur
saint	ADJ	saint
Jehan	PROPN	jean
Baptiste	PROPN	batre
;	PUNCT	;
item	VERB	item
,	PUNCT	,
le	DET	le
corps	NOUN	corps
de	ADP	de
saint	ADJ	saint
Gregoire	PROPN	gregoigne
,	PUNCT	,
evesque	NOUN	évêque
;	PUNCT	;
item	VERB	item
,	PUNCT	,
trois	DET	trois
des	ADP.DET	de.le
caillotz	NOUN	calir
dont	PRON	dont
saint	ADJ	saint
Estienne	PROPN	esteindre
fut	VERB	être
lappidez	NOUN	lapit
.	PUNCT	.
Item	X	item
,	PUNCT	,
en	ADP	en
l'	DET	le
eglise	NOUN	église
de	ADP	de
Saint	ADJ	saint
Daniel	PROPN	daneil
est	VERB	estre
le	DET	le
corps	NOUN	corps
de	ADP	de
saint	ADJ	saint
Jehan	PROPN	jean
le	DET	le
martir	NOUN	martir
.	PUNCT	.
Item	X	item
,	PUNCT	,
en	ADP	en
l'	DET	le
eglise	NOUN	église
de	ADP	de
Saincte	ADJ	saint
Helaine	NOUN	helein
est	VERB	estre
le	DET	le
corps	NOUN	corps
de	ADP	de
saincte	ADJ	saint
Helaine	NOUN	helein
;	PUNCT	;
item	VERB	item
,	PUNCT	,
une	DET	un
croix	NOUN	croix
double	NOUN	double
faicte	VERB	faire
de	ADP	de
la	DET	le
vraie	ADJ	vrai
Croix	NOUN	croix
de	ADP	de
Nostre	DET	notre
Seigneur	NOUN	seigneur
Jhesus	PROPN	jesus
Crist	PROPN	crist
,	PUNCT	,
laquelle	DET	lequel
ladicte	DET	ledit
saincte	ADJ	saint
Helaine	NOUN	helein
avoit	VERB	avoir
usage	NOUN	usage
de	ADP	de
porter	VERB	porter
en	ADP	en
sa	DET	son
main	NOUN	main
par	ADP	par
devocion	NOUN	devocir
;	PUNCT	;
item	VERB	item
,	PUNCT	,
l'	DET	le
os	DET	oser
de	ADP	de
la	DET	le
gorge	NOUN	gorge
saincte	ADJ	saint
Marie	PROPN	marie
Magdelaine	PROPN	madeliner
.	PUNCT	.
Item	X	item
,	PUNCT	,
en	ADP	en
l'	DET	le
eglise	NOUN	église
de	ADP	de
Saint	ADJ	saint
Marc	PROPN	marc
de	ADP	de
Venise	VERB	venir
,	PUNCT	,
le	DET	le
corps	NOUN	corps
dudict	ADP.DET	de.ledit
saint	ADJ	saint
Marc	PROPN	marc
,	PUNCT	,
qui	PRON	qui
moult	ADV	moult
est	VERB	estre
belle	ADJ	beau
et	CCONJ	et
noble	ADJ	noble
chose	NOUN	chose
.	PUNCT	.
Item	X	item
,	PUNCT	,
en	ADP	en
la	DET	le
Maison	PROPN	maison
Dieu	PROPN	dieu
de	ADP	de
Venise	VERB	venir
est	VERB	estre
l'	DET	le
un	DET	un
des	ADP.DET	de.le
gros	ADJ	gros
dans	ADP	dans
d'	ADP	de
un	DET	un
jayant	NOUN	jayant
c'	CCONJ	ce
om	ADP	ome
appeloit	VERB	appeler
Goliast	PROPN	golaistie
,	PUNCT	,
lequel	DET	lequel
jayent	NOUN	jaiant
David	PROPN	david
occist	VERB	occire
.	PUNCT	.
Et	CCONJ	et
sachiés	VERB	savoir
que	SCONJ	que
icellui	DET	cil
dent	NOUN	dent
a	ADP	a
plus	ADV	plus
de	ADP	de
demy	ADJ	demi
pié	NOUN	pié
de	ADP	de
long	NOUN	long
,	PUNCT	,
et	CCONJ	et
si	ADV	si
poise	VERB	peser
douze	ADJ	douze
livres	NOUN	livre
:	PUNCT	:
sy	ADV	si
ne	ADV	ne
vous	PRON	vous
merveillés	NOUN	merveille
mie	ADV	mie
de	ADP	de
la	DET	le
grandeur	ADJ	grandise
ne	ADV	ne
du	ADP.DET	de.le
poix	NOUN	peuil
d'	ADP	de
icelle	DET	cil
dent	NOUN	dent
,	PUNCT	,
car	CCONJ	car
la	DET	le
Saincte	ADJ	saint
Escripture	NOUN	écrituce
fait	VERB	faire
mencion	NOUN	mencion
que	SCONJ	que
pour	ADP	pour
le	DET	le
temps	NOUN	temps
du	ADP.DET	de.le
roy	NOUN	roi
Saül	NOUN	sauve
,	PUNCT	,
premier	ADJ	premier
roy	NOUN	roi
des	ADP.DET	de.le
Hebrieux	ADJ	herbitue
,	PUNCT	,
il	PRON	il
avoit	VERB	avoir
assemblé	VERB	assemblée
grant	ADJ	grant
ost	VERB	ost
contre	ADP	contre
les	DET	le
Philistiens	PROPN	philitante
,	PUNCT	,
entre	ADP	entre
lesquelz	DET	lequel
estoit	VERB	estre
icelluy	DET	cil
Goliast	PROPN	golaistie
qui	PRON	qui
aloit	VERB	aler
disant	VERB	dire
,	PUNCT	,
chascun	DET	chascun
jour	NOUN	jour
,	PUNCT	,
et	CCONJ	et
criant	VERB	crïer
aux	ADP.DET	à.le
Ebrieux	PROPN	herbeux
que	SCONJ	que
,	PUNCT	,
s'	DET	soi
il	PRON	il
y	ADV	y
avoit	VERB	avoir
nul	DET	nul
Ebrieu	PROPN	beric
qui	PRON	qui
vousist	VERB	voloir
combatre	VERB	combattre
a	ADP	a
lui	PRON	lui
,	PUNCT	,
seul	ADJ	sol
