Ci	ADV	ci
nee	VERB	naistre
deléz	ADP	delez
Paris	PROPN	paris
d'	ADP	de
une	DET	un
vile	NOUN	vile
qui	PRON	qui
a	ADP	a
non	NOUN	nom
Nenterre	ADJ	nanter
.	PUNCT	.
Sa	DET	son
mere	NOUN	mere
si	ADV	si
ot	VERB	avoir
non	NOUN	nom
Gironde	ADJ	grinde
et	CCONJ	et
si	ADV	si
fu	VERB	estre
de	ADP	de
mout	ADV	mout
bon	ADJ	bon
renom	NOUN	renom
comme	SCONJ	comme
fame	NOUN	feme
qui	PRON	qui
estoit	VERB	estre
de	ADP	de
basse	ADJ	bas
gent	NOUN	gent
.	PUNCT	.
Cui	PRON	cui
chaust	VERB	chaut
?	PUNCT	?
L'	DET	le
en	ADP	en
ne	ADV	ne
conquiert	VERB	conquerre
pas	NOUN	pas
par	ADP	par
lingnage	NOUN	lignage
ne	ADV	ne
par	ADP	par
amis	NOUN	ami
le	DET	le
resgne	VERB	resne
Jhesu	PROPN	jesus
Crist	PROPN	crist
,	PUNCT	,
ainçoiz	ADV	ainçois
covient	VERB	covenir
por	ADP	por
avoir	VERB	avoir
le	DET	le
trichier	VERB	trichier
et	CCONJ	et
decevoir	VERB	decevoir
le	DET	le
deable	NOUN	dïable
ausint	ADV	aussi
au	ADP.DET	a.le
riche	ADJ	riche
home	NOUN	ome
comme	SCONJ	comme
au	ADP.DET	a.le
povre	ADJ	pauvre
.	PUNCT	.
Et	CCONJ	et
Salemons	PROPN	salemon
si	ADV	si
nous	PRON	nous
tesmoingne	VERB	tesmoignier
que	SCONJ	que
li	DET	le
sains	ADJ	sain
homes	NOUN	ome
qui	PRON	qui
lors	ADV	lors
estoient	VERB	estre
avoient	VERB	avoir
en	ADP	en
coustume	NOUN	coutume
et	CCONJ	et
en	ADP	en
us	NOUN	us
que	SCONJ	que
il	PRON	il
aloient	VERB	aler
en	ADP	en
Bretaingne	PROPN	bretagne
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
felenesse	ADJ	felon
terre	NOUN	terre
et	CCONJ	et
estrange	ADJ	estrange
.	PUNCT	.
Cele	DET	cel
contree	VERB	contree
estoit	VERB	estre
le	DET	le
jor	NOUN	jor
de	ADP	de
lors	ADV	lors
apelee	VERB	apeler
Bretaingne	PROPN	bretagne
,	PUNCT	,
mes	DET	mais
orendroit	NOUN	ordonner
est	VERB	estre
ele	PRON	il
apelee	VERB	apeler
Engleterre	PROPN	angleterre
.	PUNCT	.
Leur	DET	leur
foi	NOUN	foi
estoit	VERB	estre
mout	ADV	mout
petite	ADJ	petit
et	CCONJ	et
por	ADP	por
eulz	PRON	eux
miex	ADV	mieux
afermer	VERB	afermer
en	ADP	en
creance	NOUN	crëance
et	CCONJ	et
geter	VERB	jeter
les	DET	le
hors	ADV	hors
de	ADP	de
follie	NOUN	folie
et	CCONJ	et
de	ADP	de
mauvesse	ADJ	mauvaise
esperance	NOUN	espérance
,	PUNCT	,
s'	DET	soi
esmurent	VERB	esmorder
dui	PRON	deus
saint	ADJ	saint
home	NOUN	ome
de	ADP	de
leur	DET	leur
leux	DET	leuil
,	PUNCT	,
dont	PRON	dont
li	DET	le
uns	DET	un
ot	VERB	avoir
non	NOUN	nom
sains	ADJ	sain
Germains	PROPN	germain
et	CCONJ	et
li	DET	le
autres	PRON	autre
sains	ADJ	sain
Leus	DET	lieu
.	PUNCT	.
Il	PRON	il
i	ADV	i
avoit	VERB	avoir
gens	NOUN	gens
qui	PRON	qui
estoient	VERB	estre
sanz	ADP	sans
foi	NOUN	foi
et	CCONJ	et
si	ADV	si
aloient	VERB	aler
contre	ADP	contre
Dieu	PROPN	dieu
et	CCONJ	et
contre	ADP	contre
sa	DET	son
creance	NOUN	crëance
.	PUNCT	.
Les	DET	le
gens	NOUN	gens
les	DET	le
apeloient	VERB	apeler
Arriens	PROPN	arrine
por	ADP	por
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
creoient	VERB	croire
mie	ADV	mie
el	ADP.DET	en.le
baptesme	NOUN	batesse
,	PUNCT	,
einçoiz	ADV	enis
fesoient	VERB	faire
semblant	NOUN	semblant
qu'	SCONJ	que
il	PRON	il
fussent	VERB	estre
bons	ADJ	bon
crestiens	NOUN	crestiien
,	PUNCT	,
mes	DET	mais
il	PRON	il
estoient	VERB	estre
fax	NOUN	fal
et	CCONJ	et
mauvés	ADJ	mauvais
.	PUNCT	.
Icil	DET	cil
faux	NOUN	faus
peuples	NOUN	peuple
desloiaus	ADJ	deslouier
si	ADV	si
vouloit	VERB	vouloir
prover	VERB	prover
que	SCONJ	que
cil	DET	cel
iert	VERB	estre
apaiéz	VERB	apalier
a	ADP	a
Damedieu	PROPN	damnedeu
qui	PRON	qui
n'	ADV	ne
avoit	VERB	avoir
pas	NOUN	pas
receu	VERB	recevoir
baptesme	NOUN	batesse
.	PUNCT	.
Mes	CCONJ	mais
icele	DET	icel
fause	NOUN	faus
gent	NOUN	gent
creoient	VERB	croire
et	CCONJ	et
afermoient	VERB	afermer
que	SCONJ	que
,	PUNCT	,
por	ADP	por
ce	PRON	ce
que	SCONJ	que
le	DET	le
pere	NOUN	père
et	CCONJ	et
la	DET	le
mere	NOUN	mere
eussent	VERB	avoir
esté	VERB	être
crestiens	NOUN	crestiien
qu'	SCONJ	que
il	PRON	il
est	VERB	estre
regeneréz	VERB	regierger
en	ADP	en
Dieu	PROPN	dieu
,	PUNCT	,
pour	ADP	pour
quoi	PRON	coi
il	PRON	il
soit	VERB	estre
de	ADP	de
cez	DET	ce
II	ADJ	it
engendréz	VERB	engendrer
.	PUNCT	.
Mes	CCONJ	mais
c'	CCONJ	ce
est	VERB	estre
noienz	ADJ	noiier
,	PUNCT	,
car	CCONJ	car
ce	PRON	ce
ne	ADV	ne
puet	VERB	pöoir
estre	VERB	estre
,	PUNCT	,
ainçoiz	ADV	ainçois
estoit	VERB	estre
arriere	ADV	ariere
nestre	VERB	naistre
de	ADP	de
rechief	NOUN	rechief_(de)
si	ADV	si
comme	SCONJ	comme
sains	ADJ	sain
Jehanz	PROPN	jehan
,	PUNCT	,
qui	PRON	qui
por	ADP	por
Dieu	PROPN	dieu
soufri	VERB	souffrir
mainz	DET	maint
travax	NOUN	travel
,	PUNCT	,
nous	PRON	nous
raconte	NOUN	raconter
que	SCONJ	que
cil	DET	cel
qui	PRON	qui
est	VERB	estre
lavéz	VERB	lavé
par	ADP	par
saint	ADJ	saint
baptesme	NOUN	batesse
sera	VERB	estre
sauf	ADJ	sauf
.	PUNCT	.
Et	CCONJ	et
Damedieu	PROPN	damnedeu
si	ADV	si
nous	PRON	nous
redist	VERB	redire
ailleurs	ADV	ailleurs
que	SCONJ	que
,	PUNCT	,
se	PRON	se
nous	PRON	nous
voulons	VERB	vouloir
estre	VERB	estre
en	ADP	en
sa	DET	son
gloire	NOUN	gloire
,	PUNCT	,
il	PRON	il
nous	PRON	nous
covient	VERB	covenir
estre	VERB	estre
regeneréz	VERB	regierger
d'	ADP	de
eve	NOUN	aigue
et	CCONJ	et
de	ADP	de
Saint	ADJ	saint
Esperit	NOUN	esprit
.	PUNCT	.
Por	ADP	por
ce	PRON	ce
que	SCONJ	que
li	DET	le
fol	ADJ	fol
qui	PRON	qui
estoient	VERB	estre
mauvés	ADJ	mauvais
et	CCONJ	et
desloial	ADJ	deslëalot
norrissoient	VERB	norrir
le	DET	le
mal	NOUN	mal
et	CCONJ	et
semoient	VERB	semoire
par	ADP	par
la	DET	le
contree	VERB	contree
leurs	DET	leur
mençonges	NOUN	mençogne
,	PUNCT	,
li	DET	le
dui	PRON	deus
sains	ADJ	sain
voldrent	VERB	voloir
estre	VERB	estre
en	ADP	en
cel	DET	cel
pais	NOUN	paix
jusqu'	ADP	jusque
atant	VERB	atendre
que	SCONJ	que
il	PRON	il
aient	VERB	avoir
tout	DET	tout
leur	DET	leur
mal	NOUN	mal
destruit	NOUN	destruir
et	CCONJ	et
eulz	PRON	eux
convertiz	VERB	convertir
et	CCONJ	et
que	SCONJ	que
il	PRON	il
croient	VERB	croire
en	ADP	en
Dieu	PROPN	dieu
.	PUNCT	.
Icil	DET	cil
dui	PRON	deus
sainz	ADJ	saint
que	SCONJ	que
Diex	PROPN	dieu
tient	VERB	tenir
en	ADP	en
vertuz	NOUN	vertu
sont	VERB	estre
venuz	VERB	venir
a	ADP	a
Nenterre	ADJ	nanter
.	PUNCT	.
Nus	DET	nul
ne	ADV	ne
demora	VERB	demorer
en	ADP	en
la	DET	le
vile	NOUN	vile
qui	PRON	qui
tantost	ADV	tantost
ne	ADV	ne
coureust	VERB	courrouet
encontre	ADP	encontre
eulz	PRON	eux
et	CCONJ	et
viennent	VERB	venir
tuit	DET	tot
a	ADP	a
grant	ADJ	grant
esploit	VERB	esploit
,	PUNCT	,
car	CCONJ	car
il	PRON	il
savoient	VERB	savoir
bien	NOUN	bien
que	SCONJ	que
Diex	PROPN	dieu
fesoit	VERB	faire
por	ADP	por
euls	PRON	eux
vertuz	NOUN	vertu
et	CCONJ	et
miracles	NOUN	miralt
.	PUNCT	.
Entre	ADP	entre
cez	DET	ce
genz	NOUN	gent
i	ADV	i
est	VERB	estre
venuz	VERB	venir
uns	DET	un
precieus	ADJ	precïos
tresors	NOUN	tresor
qui	PRON	qui
mout	ADV	mout
estoit	VERB	estre
gracieulz	NOUN	gracieux
envers	ADP	envers
Dieu	PROPN	dieu
.	PUNCT	.
C'	CCONJ	ce
est	VERB	estre
une	DET	un
sainte	ADJ	saint
damoiselle	NOUN	damoiselle
qui	PRON	qui
est	VERB	estre
apelee	VERB	apeler
Genevieve	PROPN	genvier
,	PUNCT	,
en	ADP	en
qui	PRON	qui
Dieu	PROPN	dieu
a	ADP	a
faite	VERB	faire
novele	NOUN	novele
mansion	NOUN	mener
.	PUNCT	.
Li	DET	le
Sainz	ADJ	saint
Esperiz	NOUN	esperit
ne	ADV	ne
la	DET	le
volt	VERB	voloir
pas	NOUN	pas
mestre	NOUN	maistre
en	ADP	en
oubli	VERB	oubli
,	PUNCT	,
car	CCONJ	car
il	PRON	il
a	ADP	a
ja	ADV	ja
fet	VERB	faire
de	ADP	de
lui	PRON	lui
son	DET	son
temple	NOUN	temple
.	PUNCT	.
Ele	PRON	il
estoit	VERB	estre
mout	ADV	mout
joenne	ADJ	jonee
d'	ADP	de
aage	NOUN	ëage
,	PUNCT	,
mes	DET	mais
ele	PRON	il
estoit	VERB	estre
sage	ADJ	sage
de	ADP	de
Dieu	PROPN	dieu
amer	VERB	amer
.	PUNCT	.
Ele	PRON	il
estoit	VERB	estre
petite	ADJ	petit
de	ADP	de
cors	NOUN	cors
,	PUNCT	,
mes	DET	mais
ele	PRON	il
estoit	VERB	estre
parfaite	NOUN	parfait
de	ADP	de
cuer	NOUN	cuer
en	ADP	en
Damedieu	PROPN	damnedeu
.	PUNCT	.
Et	CCONJ	et
por	ADP	por
lui	PRON	lui
fera	VERB	faire
Diex	PROPN	dieu
encore	ADV	encore
maint	DET	maint
biau	ADJ	bel
miracle	NOUN	miralt
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
preudon	NOUN	pruder
ot	VERB	avoir
fet	VERB	faire
son	DET	son
seingnacle	NOUN	sanglenie
sus	DET	sus
les	DET	le
genz	NOUN	gent
,	PUNCT	,
si	ADV	si
se	PRON	se
regarda	VERB	regarder
et	CCONJ	et
voit	VERB	vëoir
cele	DET	cel
qui	PRON	qui
gardoit	NOUN	garder
toutes	DET	tout
les	DET	le
vertuz	NOUN	vertu
par	ADP	par
quoi	PRON	coi
li	DET	le
deables	NOUN	dïable
est	VERB	estre
damptéz	NOUN	dampeter
et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
la	DET	le
veoit	VERB	vëoir
,	PUNCT	,
il	PRON	il
en	ADP	en
avoit	VERB	avoir
au	ADP.DET	a.le
cuer	NOUN	cuer
si	ADV	si
grant	ADJ	grant
joie	NOUN	joie
que	SCONJ	que
tout	DET	tout
en	ADP	en
est	VERB	estre
eleesciéz	VERB	élëerce
.	PUNCT	.
Il	PRON	il
commande	VERB	commander
que	SCONJ	que
ele	PRON	il
viengne	VERB	venir
devant	ADP	devant
lui	PRON	lui
et	CCONJ	et
cele	DET	cel
qui	PRON	qui
est	VERB	estre
joieuse	ADJ	joieux
et	CCONJ	et
liee	ADJ	lié
por	ADP	por
l'	DET	le
amor	NOUN	amor
de	ADP	de
Jhesu	PROPN	jesus
Crist	PROPN	crist
s'	DET	soi
est	VERB	estre
apareilliee	VERB	apareillier
de	ADP	de
venir	VERB	venir
.	PUNCT	.
Ele	PRON	il
vint	VERB	venir
isnellement	NOUN	isnelement
devant	ADP	devant
lui	PRON	lui
et	CCONJ	et
saint	ADJ	saint
Germain	PROPN	germain
la	DET	le
bese	VERB	bes
maintenant	ADV	maintenant
de	ADP	de
cuer	NOUN	cuer
lié	ADJ	lié
et	CCONJ	et
joiant	ADJ	joiant
desus	ADV	dessus
le	DET	le
chief	NOUN	chief
.	PUNCT	.
Il	PRON	il
est	VERB	estre
mout	ADV	mout
aaise	NOUN	aaise
en	ADP	en
son	DET	son
courage	NOUN	courage
de	ADP	de
ce	PRON	ce
que	SCONJ	que
Damedieu	PROPN	damnedeu
li	DET	le
a	ADP	a
moustré	VERB	moustrer
la	DET	le
sainte	ADJ	saint
vie	NOUN	vie
et	CCONJ	et
la	DET	le
bone	ADJ	bon
oeuvre	NOUN	oeuvrer
de	ADP	de
la	DET	le
beneuree	ADJ	beneruet
vierge	NOUN	vierge
.	PUNCT	.
Il	PRON	il
l'	DET	le
ala	VERB	aler
tantost	ADV	tantost
trere	VERB	traire
a	ADP	a
une	DET	un
part	NOUN	part
hors	ADV	hors
de	ADP	de
la	DET	le
presse	NOUN	presse
ensuz	ADP	ensus
de	ADP	de
la	DET	le
gent	NOUN	gent
,	PUNCT	,
car	CCONJ	car
il	PRON	il
ne	ADV	ne
veult	VERB	vouloir
pas	NOUN	pas
que	SCONJ	que
la	DET	le
presse	NOUN	presse
li	DET	le
face	VERB	faire
mal	NOUN	mal
,	PUNCT	,
si	ADV	si
li	DET	le
enquiert	VERB	enquerre
son	DET	son
non	NOUN	nom
et	CCONJ	et
demande	VERB	demander
.	PUNCT	.
«	PUNCT	"
Sire	NOUN	seignor
,	PUNCT	,
fet	VERB	faire
ele	PRON	il
,	PUNCT	,
il	PRON	il
ne	ADV	ne
vous	PRON	vous
ert	VERB	estre
ja	ADV	ja
celéz	VERB	celé
ne	ADV	ne
ja	ADV	ja
cachiéz	NOUN	chacier
.	PUNCT	.
Ne	CCONJ	ne
vous	PRON	vous
en	ADP	en
mentirai	VERB	mentir
.	PUNCT	.
Car	CCONJ	car
des	ADP.DET	de.le
l'	DET	le
eure	NOUN	erer
que	SCONJ	que
je	PRON	je
fui	VERB	estre
nee	VERB	naistre
,	PUNCT	,
fui	VERB	estre
je	PRON	je
apelee	VERB	apeler
Genevieve	PROPN	genvier
.	PUNCT	.
»	PUNCT	"
Atant	ADV	atant
a	ADP	a
li	DET	le
sainz	ADJ	saint
hons	NOUN	hons
mandé	VERB	mander
son	DET	son
pere	NOUN	père
et	CCONJ	et
sa	DET	son
mere	NOUN	mere
et	CCONJ	et
si	ADV	si
leur	DET	leur
demanda	VERB	demander
et	CCONJ	et
dist	VERB	dire
:	PUNCT	:
«	PUNCT	"
Or	ADV	or
me	PRON	je
dites	VERB	dire
,	PUNCT	,
fet	VERB	faire
il	PRON	il
,	PUNCT	,
beneoite	ADJ	benëir
genz	NOUN	gent
.	PUNCT	.
Cil	DET	cel
enfes	NOUN	enfant
por	ADP	por
qui	PRON	qui
Dieu	PROPN	dieu
esploite	VERB	esploitier
ci	ADV	ci
et	CCONJ	et
qui	PRON	qui
tant	ADV	tant
a	ADP	a
foi	NOUN	foi
et	CCONJ	et
bonté	NOUN	bonté
,	PUNCT	,
dites	VERB	dire
moi	PRON	je
se	PRON	se
il	PRON	il
est	VERB	estre
vostres	DET	vostre
.	PUNCT	.
»	PUNCT	"
Et	CCONJ	et
ceulz	DET	cil
bonnement	NOUN	bonnement
li	DET	le
respondirent	VERB	répondre
:	PUNCT	:
«	PUNCT	"
Voirement	NOUN	voirement
est	VERB	estre
il	PRON	il
nostres	DET	notre
.	PUNCT	.
Damedieu	PROPN	damnedeu
qui	PRON	qui
a	ADP	a
ses	DET	son
amis	NOUN	ami
donne	VERB	donner
touz	DET	tout
biens	NOUN	bien
et	CCONJ	et
abonde	NOUN	abonder
nous	PRON	nous
a	ADP	a
donnee	VERB	donner
ceste	DET	cest
fille	NOUN	fille
qui	PRON	qui
jusque	ADP	jusque
ci	ADV	ci
l'	DET	le
a	ADP	a
gardee	VERB	garder
en	ADP	en
bien	NOUN	bien
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
il	PRON	il
li	DET	le
plest	NOUN	plaire
,	PUNCT	,
encore	ADV	encore
en	ADP	en
avant	ADV	avant
la	DET	le
gart	VERB	garder
,	PUNCT	,
car	CCONJ	car
nous	PRON	nous
li	DET	le
donnons	NOUN	donner
sanz	ADP	sans
nul	DET	nul
arest	NOUN	arest
.	PUNCT	.
-	PUNCT	-
Ha	INTJ	ha
!	PUNCT	!
dist	VERB	dire
saint	ADJ	saint
Germain	PROPN	germain
,	PUNCT	,
con	SCONJ	come
tres	ADV	très
douce	ADJ	doux
porteure	NOUN	porter
ci	ADV	ci
a	ADP	a
.	PUNCT	.
L'	DET	le
engendreure	NOUN	engendrer
soit	VERB	estre
beneoite	ADJ	benëir
de	ADP	de
Dieu	PROPN	dieu
que	SCONJ	que
vous	PRON	vous
avéz	VERB	avoir
de	ADP	de
lui	PRON	lui
fete	VERB	faire
.	PUNCT	.
Sachiéz	VERB	savoir
que	SCONJ	que
li	DET	le
ange	NOUN	ange
sorent	VERB	savoir
es	ADP.DET	en.le
ciex	DET	ciel
l'	DET	le
engendreure	NOUN	engendrer
de	ADP	de
lui	PRON	lui
.	PUNCT	.
Ele	PRON	il
leur	DET	leur
plost	VERB	plaire
mout	ADV	mout
et	CCONJ	et
enbelli	ADJ	ambelle
et	CCONJ	et
en	ADP	en
firent	VERB	faire
grant	ADJ	grant
joie	NOUN	joie
.	PUNCT	.
Ceste	DET	cest
sera	VERB	estre
beneuree	ADJ	beneruet
envers	ADP	envers
Dieu	PROPN	dieu
et	CCONJ	et
bien	NOUN	bien
sachiéz	VERB	savoir
que	SCONJ	que
il	PRON	il
fera	VERB	faire
por	ADP	por
lui	PRON	lui
maintes	DET	maint
vertuz	NOUN	vertu
et	CCONJ	et
maint	DET	maint
miracle	NOUN	miralt
par	ADP	par
quoi	PRON	coi
li	DET	le
deables	NOUN	dïable
sera	VERB	estre
confonduz	VERB	confondre
.	PUNCT	.
Ele	PRON	il
estanchera	VERB	estanchier
encore	ADV	encore
de	ADP	de
maint	DET	maint
pechaor	NOUN	pechëor
maint	DET	maint
mal	NOUN	mal
et	CCONJ	et
si	ADV	si
rendra	VERB	rendre
l'	DET	le
ame	NOUN	ame
a	ADP	a
son	DET	son
creatour	NOUN	créature
,	PUNCT	,
que	SCONJ	que
Diex	PROPN	dieu
qui	PRON	qui
seme	NOUN	semer
en	ADP	en
lui	PRON	lui
ses	DET	son
biens	NOUN	bien
la	DET	le
gart	VERB	garder
et	CCONJ	et
monteploit	VERB	montelop
en	ADP	en
bien	NOUN	bien
si	ADV	si
que	SCONJ	que
li	DET	le
deables	NOUN	dïable
n'	ADV	ne
i	ADV	i
puise	VERB	pöoir
riens	NOUN	rien
avoir	VERB	avoir
et	CCONJ	et
je	PRON	je
sai	VERB	savoir
bien	NOUN	bien
de	ADP	de
voir	ADJ	voir
que	SCONJ	que
non	NOUN	nom
aura	VERB	avoir
il	PRON	il
.	PUNCT	.
Beneoit	PROPN	benëir
soient	VERB	estre
cil	DET	cel
qui	PRON	qui
ont	VERB	avoir
engendré	VERB	engendrer
et	CCONJ	et
conceu	VERB	concelon
tel	DET	tel
oir	NOUN	hoir
que	SCONJ	que
Diex	PROPN	dieu
a	ADP	a
ja	ADV	ja
coneu	VERB	conoistre
.	PUNCT	.
Tu	PRON	tu
peres	NOUN	père
qui	PRON	qui
engendree	VERB	engendrer
l'	DET	le
as	VERB	a.le
et	CCONJ	et
tu	PRON	tu
mere	NOUN	mere
qui	PRON	qui
l'	DET	le
as	VERB	a.le
portee	NOUN	porter
,	PUNCT	,
vous	PRON	vous
vous	PRON	vous
devéz	VERB	devoir
mout	ADV	mout
resjoir	VERB	resjorir
en	ADP	en
bien	NOUN	bien
et	CCONJ	et
estre	VERB	estre
du	ADP.DET	de.le
tout	DET	tout
a	ADP	a
son	DET	son
plesir	NOUN	plaisir
,	PUNCT	,
car	CCONJ	car
ele	PRON	il
est	VERB	estre
issue	VERB	issue
de	ADP	de
vous	PRON	vous
qui	PRON	qui
a	ADP	a
plus	ADV	plus
de	ADP	de
foi	NOUN	foi
orendroit	NOUN	ordonner
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
a	ADP	a
ou	CCONJ	ou
remenant	NOUN	remanant
du	ADP.DET	de.le
monde	NOUN	monde
.	PUNCT	.
»	PUNCT	"
Li	DET	le
peres	NOUN	père
et	CCONJ	et
la	DET	le
mere	NOUN	mere
en	ADP	en
font	VERB	faire
grant	ADJ	grant
joie	NOUN	joie
,	PUNCT	,
car	CCONJ	car
ce	PRON	ce
que	SCONJ	que
il	PRON	il
raconte	NOUN	raconter
de	ADP	de
leur	DET	leur
fille	NOUN	fille
ne	ADV	ne
les	DET	le
avilloit	VERB	alevir
de	ADP	de
riens	NOUN	rien
nule	DET	nul
.	PUNCT	.
Il	PRON	il
leur	DET	leur
soulieve	VERB	souleil
touz	DET	tout
les	DET	le
cuers	NOUN	cuer
de	ADP	de
joie	NOUN	joie
.	PUNCT	.
Saint	ADJ	saint
Germains	PROPN	germain
dist	VERB	dire
a	ADP	a
Genevieve	PROPN	genvier
:	PUNCT	:
