CI	ADV	ci
et	CCONJ	et
li	DET	le
menus	ADJ	menu
pueples	NOUN	pueple
puissent	VERB	pöoir
vivre	VERB	vivre
en	ADP	en
pes	NOUN	pais
dessous	ADP	dessous
lui	PRON	lui
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
par	ADP	par
cest	DET	cest
enseignement	NOUN	ensemgner
li	DET	le
tricheeur	NOUN	tricher
et	CCONJ	et
li	DET	le
bareteeur	NOUN	bareteleté
soient	VERB	estre
tuit	DET	tot
conneu	VERB	connet
en	ADP	en
leur	DET	leur
barat	NOUN	barat
et	CCONJ	et
en	ADP	en
leur	DET	leur
tricherie	NOUN	trichier
et	CCONJ	et
bouté	NOUN	bouter
arrieres	NOUN	ariere
par	ADP	par
le	DET	le
droit	ADJ	droit
et	CCONJ	et
par	ADP	par
la	DET	le
justice	NOUN	justicier
le	DET	le
conte	NOUN	comte
.	PUNCT	.
La	DET	le
tierce	NOUN	tierce
reson	NOUN	reson
si	ADV	si
est	VERB	estre
pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
nous	PRON	nous
devons	VERB	devoir
mieus	ADV	mieux
avoir	VERB	avoir
en	ADP	en
memoire	NOUN	memoire
ce	PRON	ce
que	SCONJ	que
nous	PRON	nous
avons	VERB	avoir
veu	VERB	voir
user	VERB	user
et	CCONJ	et
jugier	VERB	jugier
de	ADP	de
nostre	DET	notre
enfance	NOUN	enfance
en	ADP	en
nostre	DET	notre
païs	NOUN	päis
que	SCONJ	que
d'	ADP	de
autre	ADJ	autre
païs	NOUN	päis
dont	PRON	dont
nous	PRON	nous
n'	ADV	ne
avons	VERB	avoir
pas	NOUN	pas
aprises	VERB	aprendre
les	DET	le
coustumes	NOUN	coutume
ne	ADV	ne
les	DET	le
usages	ADJ	usage
.	PUNCT	.
Et	CCONJ	et
ne	ADV	ne
pourquant	VERB	pourqueron
nous	PRON	nous
n'	ADV	ne
esperons	NOUN	esperon
pas	NOUN	pas
en	ADP	en
nous	PRON	nous
le	DET	le
sens	NOUN	sens
par	ADP	par
lequel	DET	lequel
nous	PRON	nous
puissons	NOUN	pouvoir
fournir	VERB	fournir
cest	DET	cest
livre	NOUN	livre
et	CCONJ	et
ceste	DET	cest
emprise	NOUN	emprise
.	PUNCT	.
Mes	CCONJ	mais
l'	DET	le
en	ADP	en
a	ADP	a
souvent	DET	souvent
veu	VERB	voir
avenir	VERB	avenir
que	SCONJ	que
maint	DET	maint
homme	NOUN	homme
ont	VERB	avoir
commencié	VERB	commencer
bonnes	ADJ	bon
euvres	NOUN	oeuvre
qui	PRON	qui
n'	ADV	ne
avoient	VERB	avoir
pas	NOUN	pas
le	DET	le
sens	NOUN	sens
en	ADP	en
aus	PRON	il
de	ADP	de
parfournir	VERB	parforder
,	PUNCT	,
mes	DET	mais
Dieus	PROPN	dieu
qui	PRON	qui
connoissoit	VERB	connaître
leur	DET	leur
cuers	NOUN	cuer
et	CCONJ	et
leur	DET	leur
entendemens	NOUN	entendement
,	PUNCT	,
leur	DET	leur
envoioit	VERB	envoyer
sa	DET	son
grace	NOUN	grace
,	PUNCT	,
si	ADV	si
qu'	SCONJ	que
il	PRON	il
parfesoient	VERB	parfer
legierement	ADV	legierement
ce	PRON	ce
qui	PRON	qui
leur	DET	leur
sembloit	VERB	sembler
grief	ADJ	grief
au	ADP.DET	a.le
commencier	VERB	commencer
.	PUNCT	.
Et	CCONJ	et
en	ADP	en
la	DET	le
Sainte	ADJ	saint
Escripture	NOUN	écrituce
dist	VERB	dire
il	PRON	il
:	PUNCT	:
«	PUNCT	"
Commence	NOUN	commencer
et	CCONJ	et
je	PRON	je
parferai	VERB	parfaire
.	PUNCT	.
»	PUNCT	"
Et	CCONJ	et
en	ADP	en
la	DET	le
fiance	NOUN	fïance
qu'	SCONJ	que
il	PRON	il
parface	VERB	parfait
et	CCONJ	et
que	SCONJ	que
nous	PRON	nous
puissons	NOUN	pouvoir
aquerre	VERB	aquerre
son	DET	son
gré	NOUN	gré
par	ADP	par
la	DET	le
peine	NOUN	peine
et	CCONJ	et
par	ADP	par
le	DET	le
travail	NOUN	travail
que	SCONJ	que
nous	PRON	nous
i	ADV	i
metrons	NOUN	metre
,	PUNCT	,
avons	VERB	avoir
nous	PRON	nous
commencié	VERB	commencer
en	ADP	en
tel	DET	tel
maniere	NOUN	manière
que	SCONJ	que
nous	PRON	nous
entendons	NOUN	entendre
a	ADP	a
confermer	VERB	confermer
grant	ADJ	grant
partie	NOUN	partie
de	ADP	de
cest	DET	cest
livre	NOUN	livre
par	ADP	par
les	DET	le
jugemens	NOUN	jugement
qui	PRON	qui
ont	VERB	avoir
esté	VERB	être
fet	VERB	faire
en	ADP	en
nos	PRON	nos
tans	NOUN	tens
en	ADP	en
ladite	DET	ledit
conteé	VERB	conter
de	ADP	de
Clermont	PROPN	clerment
;	PUNCT	;
et	CCONJ	et
l'	DET	le
autre	ADJ	autre
partie	NOUN	partie
par	ADP	par
clers	NOUN	cler
usages	ADJ	usage
et	CCONJ	et
par	ADP	par
cleres	NOUN	cler
coustumes	NOUN	coutume
usees	VERB	user
et	CCONJ	et
acoustumees	VERB	accoutumer
de	ADP	de
lonc	ADJ	lonc
tans	NOUN	tens
pesiblement	ADV	pesemble
;	PUNCT	;
et	CCONJ	et
l'	DET	le
autre	ADJ	autre
partie	NOUN	partie
,	PUNCT	,
des	ADP.DET	de.le
cas	NOUN	cas
douteus	ADJ	douteu
en	ADP	en
ladite	DET	ledit
conteé	VERB	conter
,	PUNCT	,
par	ADP	par
le	DET	le
jugement	NOUN	jugement
des	ADP.DET	de.le
chasteleries	NOUN	chasteletiere
voisines	NOUN	voisin
;	PUNCT	;
et	CCONJ	et
l'	DET	le
autre	ADJ	autre
partie	NOUN	partie
par	ADP	par
le	DET	le
droit	ADJ	droit
qui	PRON	qui
est	VERB	estre
communs	ADJ	commun
a	ADP	a
tous	DET	tout
ou	CCONJ	ou
roiaume	NOUN	royaume
de	ADP	de
France	PROPN	france
.	PUNCT	.
Et	CCONJ	et
s'	DET	soi
aucuns	DET	aucun
a	ADP	a
faim	NOUN	faim
de	ADP	de
savoir	VERB	savoir
qui	PRON	qui
cil	DET	cel
fu	VERB	estre
qui	PRON	qui
commença	VERB	commencer
cest	DET	cest
livre	NOUN	livre
,	PUNCT	,
nous	PRON	nous
ne	ADV	ne
nous	PRON	nous
voulons	VERB	vouloir
nommer	VERB	nommer
devant	ADP	devant
la	DET	le
fin	NOUN	fin
du	ADP.DET	de.le
livre	NOUN	livre
,	PUNCT	,
se	PRON	se
Dieus	PROPN	dieu
donne	VERB	donner
que	SCONJ	que
nous	PRON	nous
le	DET	le
metons	NOUN	meton
a	ADP	a
fin	NOUN	fin
.	PUNCT	.
Car	CCONJ	car
aucune	DET	aucun
fois	NOUN	fois
est	VERB	estre
li	DET	le
bons	ADJ	bon
vins	NOUN	vingt
refusés	VERB	refuser
quant	SCONJ	cant
on	PRON	on
nomme	NOUN	nommer
le	DET	le
terroir	NOUN	terroir
la	DET	le
ou	CCONJ	ou
il	PRON	il
crut	VERB	croire
,	PUNCT	,
pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
l'	DET	le
on	PRON	on
ne	ADV	ne
croit	VERB	croire
pas	NOUN	pas
que	SCONJ	que
teus	ADJ	taire
terroirs	NOUN	terroir
puist	VERB	pöoir
tel	DET	tel
vin	NOUN	vin
porter	VERB	porter
,	PUNCT	,
et	CCONJ	et
aussi	ADV	aussi
nous	PRON	nous
doutons	NOUN	douteur
nous	PRON	nous
,	PUNCT	,
se	PRON	se
l'	DET	le
en	ADP	en
savoit	VERB	savoir
si	ADV	si
tost	DET	tost
nostre	DET	notre
non	NOUN	nom
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
pour	ADP	pour
le	DET	le
petit	ADJ	petit
sens	NOUN	sens
qui	PRON	qui
est	VERB	estre
en	ADP	en
nous	PRON	nous
,	PUNCT	,
nostre	DET	notre
euvre	NOUN	euvre
n'	ADV	ne
en	ADP	en
fust	VERB	estre
meins	NOUN	moins
prisiee	VERB	prisier
.	PUNCT	.
Mes	CCONJ	mais
pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
nous	PRON	nous
veons	VERB	vëoir
user	VERB	user
selonc	ADJ	selonc
les	DET	le
coustumes	NOUN	coutume
des	ADP.DET	de.le
terres	NOUN	terre
et	CCONJ	et
lessier	VERB	laissier
les	DET	le
anciennes	ADJ	ancien
lois	NOUN	loi
pour	ADP	pour
les	DET	le
coustumes	NOUN	coutume
,	PUNCT	,
il	PRON	il
m'	PRON	je
est	VERB	estre
avis	NOUN	avis
,	PUNCT	,
et	CCONJ	et
as	VERB	a.le
autres	PRON	autre
aussi	ADV	aussi
,	PUNCT	,
que	SCONJ	que
teus	ADJ	taire
coustumes	NOUN	coutume
qui	PRON	qui
maintenant	ADV	maintenant
sont	VERB	estre
usees	VERB	user
sont	VERB	estre
bonnes	ADJ	bon
et	CCONJ	et
pourfitables	ADJ	pourdation
a	ADP	a
escrire	VERB	écrire
et	CCONJ	et
a	ADP	a
enregistrer	VERB	engretrer
si	ADV	si
qu'	SCONJ	que
eles	PRON	il
soient	VERB	estre
maintenues	ADJ	maintenir
sans	NOUN	sans
changier	VERB	changier
des	ADP.DET	de.le
ore	NOUN	ore
en	ADP	en
avant	ADV	avant
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
par	ADP	par
les	DET	le
memoires	NOUN	memoire
qui	PRON	qui
sont	VERB	estre
escoulourjans	NOUN	écoucher
et	CCONJ	et
par	ADP	par
les	DET	le
vies	NOUN	vie
as	VERB	a.le
gens	NOUN	gens
qui	PRON	qui
sont	VERB	estre
courtes	ADJ	courte
,	PUNCT	,
ce	PRON	ce
qui	PRON	qui
n'	ADV	ne
est	VERB	estre
escrit	NOUN	écrit
est	VERB	estre
tost	DET	tost
oublié	VERB	oublier
.	PUNCT	.
Et	CCONJ	et
bien	NOUN	bien
i	ADV	i
pert	VERB	perdre
a	ADP	a
ce	PRON	ce
que	SCONJ	que
les	DET	le
coustumes	NOUN	coutume
sont	VERB	estre
si	ADV	si
diverses	ADJ	divers
que	SCONJ	que
l'	DET	le
en	ADP	en
ne	ADV	ne
pourroit	VERB	pouvoir
pas	NOUN	pas
trouver	VERB	trouver
ou	CCONJ	ou
roiaume	NOUN	royaume
de	ADP	de
France	PROPN	france
deus	DET	deux
chasteleries	NOUN	chasteletiere
qui	PRON	qui
de	ADP	de
tous	DET	tout
cas	NOUN	cas
usassent	VERB	user
d'	ADP	de
une	DET	un
meisme	ADJ	même
coustume	NOUN	coutume
.	PUNCT	.
Mes	CCONJ	mais
pour	ADP	pour
ce	PRON	ce
ne	ADV	ne
doit	VERB	devoir
on	PRON	on
pas	NOUN	pas
lessier	VERB	laissier
a	ADP	a
aprendre	VERB	aprendre
et	CCONJ	et
a	ADP	a
retenir	VERB	retenir
les	DET	le
coustumes	NOUN	coutume
du	ADP.DET	de.le
païs	NOUN	päis
ou	CCONJ	ou
l'	DET	le
en	ADP	en
est	VERB	estre
estans	NOUN	être
et	CCONJ	et
demourans	VERB	demeurer
,	PUNCT	,
car	CCONJ	car
plus	ADV	plus
legierement	ADV	legierement
en	ADP	en
aprent	VERB	aprendre
on	PRON	on
et	CCONJ	et
retient	VERB	retenir
on	PRON	on
les	DET	le
autres	PRON	autre
,	PUNCT	,
et	CCONJ	et
meismement	ADV	mêmement
de	ADP	de
pluseurs	DET	plusieurs
cas	NOUN	cas
eles	PRON	il
s'	DET	soi
entresievent	VERB	entreseilier
en	ADP	en
pluseurs	DET	plusieurs
chasteleries	NOUN	chasteletiere
.	PUNCT	.
Et	CCONJ	et
tout	DET	tout
aussi	ADV	aussi
comme	SCONJ	comme
cil	DET	cel
qui	PRON	qui
a	ADP	a
une	DET	un
besogne	ADJ	besogne
a	ADP	a
fere	VERB	faire
,	PUNCT	,
laquele	DET	lequel
il	PRON	il
ne	ADV	ne
puet	VERB	pöoir
fere	VERB	faire
sans	NOUN	sans
l'	DET	le
aide	NOUN	aider
du	ADP.DET	de.le
roi	NOUN	roi
de	ADP	de
France	PROPN	france
,	PUNCT	,
et	CCONJ	et
n'	ADV	ne
a	ADP	a
pas	NOUN	pas
tant	ADV	tant
deservi	VERB	deservir
vers	ADP	vers
le	DET	le
roi	NOUN	roi
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
doutast	VERB	douter
a	ADP	a
faillir	VERB	falir
s'	DET	soi
il	PRON	il
le	DET	le
requeroit	VERB	requerre
sans	NOUN	sans
aide	NOUN	aider
,	PUNCT	,
quiert	VERB	querre
volentiers	ADV	volentiers
l'	DET	le
aide	NOUN	aider
et	CCONJ	et
la	DET	le
begnivolence	NOUN	bengillement
de	ADP	de
ceus	DET	ceu
de	ADP	de
son	DET	son
conseil	NOUN	conseil
pour	ADP	pour
li	DET	le
aidier	VERB	aidier
a	ADP	a
prier	VERB	priier
envers	ADP	envers
le	DET	le
roi	NOUN	roi
,	PUNCT	,
tout	DET	tout
aussi	ADV	aussi
nous	PRON	nous
est	VERB	estre
il	PRON	il
mestiers	NOUN	mestier
et	CCONJ	et
plus	ADV	plus
sans	NOUN	sans
comparoison	NOUN	comparoison
que	SCONJ	que
nous	PRON	nous
appelons	VERB	appelon
en	ADP	en
nostre	DET	notre
aide	NOUN	aider
ceus	DET	ceu
et	CCONJ	et
celes	DET	cel
qui	PRON	qui
sont	VERB	estre
en	ADP	en
la	DET	le
compaignie	NOUN	compagnie
le	DET	le
Roi	NOUN	roi
de	ADP	de
paradis	NOUN	paradis
pour	ADP	pour
nous	PRON	nous
aidier	VERB	aidier
a	ADP	a
prier	VERB	priier
le	DET	le
Seigneur	NOUN	seigneur
du	ADP.DET	de.le
ciel	NOUN	ciel
et	CCONJ	et
de	ADP	de
la	DET	le
terre	NOUN	terre
.	PUNCT	.
Si	ADV	si
en	ADP	en
apelons	VERB	apeler
la	DET	le
benoite	ADJ	benëir
Virge	NOUN	virge
Marie	PROPN	marie
,	PUNCT	,
qui	PRON	qui
mieus	ADV	mieux
et	CCONJ	et
plus	ADV	plus
hardiement	NOUN	hardïement
veut	VERB	vouloir
prier	VERB	priier
son	DET	son
Fil	NOUN	fil
que	SCONJ	que
nus	DET	nul
autres	PRON	autre
,	PUNCT	,
et	CCONJ	et
apres	ADV	après
tous	DET	tout
sains	ADJ	sain
et	CCONJ	et
toutes	DET	tout
saintes	ADJ	saint
tous	DET	tout
ensemble	ADV	ensemble
et	CCONJ	et
chascun	DET	chascun
par	ADP	par
soi	PRON	soi
,	PUNCT	,
en	ADP	en
laquele	DET	lequel
priere	NOUN	priier
nous	PRON	nous
avons	VERB	avoir
fiance	NOUN	fïance
que	SCONJ	que
Dieus	PROPN	dieu
nous	PRON	nous
aït	VERB	aidier
en	ADP	en
ceste	DET	cest
euvre	NOUN	euvre
et	CCONJ	et
en	ADP	en
toutes	DET	tout
nos	PRON	nos
autres	PRON	autre
euvres	NOUN	oeuvre
.	PUNCT	.
Si	ADV	si
commencerons	NOUN	commencer
des	ADP.DET	de.le
ore	NOUN	ore
mes	DET	mais
nostre	DET	notre
livre	NOUN	livre
en	ADP	en
la	DET	le
maniere	NOUN	manière
qui	PRON	qui
ensuit	VERB	ensuit
.	PUNCT	.
Ci	ADV	ci
faut	VERB	falir
li	DET	le
prologues	NOUN	prologue
de	ADP	de
ce	PRON	ce
livre	NOUN	livre
.	PUNCT	.
Ci	ADV	ci
commence	VERB	commencer
la	DET	le
division	NOUN	division
de	ADP	de
cest	DET	cest
livre	NOUN	livre
.	PUNCT	.
Pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
ce	PRON	ce
seroit	VERB	estre
anieuse	ADJ	enoiier
chose	NOUN	chose
a	ADP	a
ceus	DET	ceu
qui	PRON	qui
vourront	VERB	vouloir
regarder	VERB	regarder
en	ADP	en
cest	DET	cest
livre	NOUN	livre
en	ADP	en
aucun	DET	aucun
lieu	NOUN	lieu
qui	PRON	qui
leur	DET	leur
soit	VERB	estre
convenables	NOUN	convenal
a	ADP	a
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
avront	VERB	avoir
a	ADP	a
faire	VERB	faire
pour	ADP	pour
aus	PRON	il
ou	CCONJ	ou
pour	ADP	pour
leur	DET	leur
amis	NOUN	ami
,	PUNCT	,
de	ADP	de
cherchier	NOUN	cherchier
cest	DET	cest
livre	NOUN	livre
de	ADP	de
chief	NOUN	chief
en	ADP	en
chief	NOUN	chief
,	PUNCT	,
nous	PRON	nous
,	PUNCT	,
en	ADP	en
ceste	DET	cest
partie	NOUN	partie
,	PUNCT	,
deviserons	NOUN	deviser
briement	NOUN	briembre
et	CCONJ	et
nommerons	NOUN	nommer
tous	DET	tout
les	DET	le
chapitres	NOUN	chapitre
qui	PRON	qui
en	ADP	en
cest	DET	cest
livre	NOUN	livre
seront	VERB	estre
contenu	VERB	contenir
et	CCONJ	et
tout	DET	tout
en	ADP	en
ordre	NOUN	ordre
si	ADV	si
comme	SCONJ	comme
il	PRON	il
cherront	NOUN	chorre
,	PUNCT	,
et	CCONJ	et
les	DET	le
seingnerons	NOUN	saignier
par	ADP	par
le	DET	le
nombre	NOUN	nombre
en	ADP	en
ceste	DET	cest
division	NOUN	division
et	CCONJ	et
de	ADP	de
ce	PRON	ce
meisme	ADJ	même
seing	NOUN	seignor
nous	PRON	nous
seingnerons	NOUN	saignier
chascun	DET	chascun
chapitre	NOUN	chapitre
la	DET	le
ou	CCONJ	ou
il	PRON	il
cherra	VERB	charre
,	PUNCT	,
si	ADV	si
que	SCONJ	que
par	ADP	par
ce	PRON	ce
pourra	VERB	pouvoir
l'	DET	le
en	ADP	en
trouver	VERB	trouver
legierement	ADV	legierement
la	DET	le
matiere	NOUN	matiere
seur	NOUN	soir
laquele	DET	lequel
l'	DET	le
en	ADP	en
vourra	VERB	vouloir
estudier	VERB	esteidure
.	PUNCT	.
Sachent	VERB	savoir
tuit	DET	tot
qu'	SCONJ	que
en	ADP	en
cest	DET	cest
livre	NOUN	livre
sont	VERB	estre
contenu	VERB	contenir
.LXX.	DET	vingt-card
chapitre	NOUN	chapitre
qui	PRON	qui
parolent	VERB	parler
des	ADP.DET	de.le
matieres	NOUN	matière
qui	PRON	qui
ensievent	VERB	enseilement
:	PUNCT	:
.I.	DET	un
capitulum	VERB	captil
.	PUNCT	.
Parole	NOUN	parler
de	ADP	de
l'	DET	le
office	NOUN	office
as	VERB	a.le
baillis	NOUN	baillie
,	PUNCT	,
quel	DET	quel
il	PRON	il
doivent	VERB	devoir
estre	VERB	estre
et	CCONJ	et
comment	ADV	comment
il	PRON	il
se	PRON	se
doivent	VERB	devoir
maintenir	VERB	maintenir
en	ADP	en
leur	DET	leur
office	NOUN	office
.	PUNCT	.
.II.	DET	deus
cap	NOUN	cap
.	PUNCT	.
Parole	NOUN	parler
de	ADP	de
semonses	NOUN	semondre
et	CCONJ	et
des	ADP.DET	de.le
semoneeurs	NOUN	semoner
,	PUNCT	,
et	CCONJ	et
de	ADP	de
ceus	DET	ceu
qui	PRON	qui
n'	ADV	ne
obeïssent	VERB	obéir
pas	NOUN	pas
aus	PRON	il
semonses	NOUN	semondre
,	PUNCT	,
et	CCONJ	et
comment	ADV	comment
l'	DET	le
en	ADP	en
doit	VERB	devoir
semonre	NOUN	semondre
.	PUNCT	.
.III.	DET	trois
cap	NOUN	cap
.	PUNCT	.
Parole	NOUN	parler
des	ADP.DET	de.le
